id,publishedAt,channelId,title,channelTitle,tags,dimension,description,viewCount,likeCount,commentCount
5_29Njd_IvA,2022-06-11T03:00:02Z,UCuNfWyYw1Ws9yzev3k7N3Kg,Điều mà mẹ chưa nói với tôi... || Nhã Bé Bắp,Nhã Bé Bắp,"[""rubik's cube"", 'rubik', ""how to solve a rubik's cube"", 'review', 'reviews', 'đánh giá', ""how to solve a rubik's cube fast"", 'thông rubik', 'nhã bé bắp', 'rubik 1x1', 'rubik 10000x10000', 'rubik 3x3', 'thông rubik và nhã bé bắp', 'cột sống cuber', 'lớp rubik rất ổn', 'rubik 3x3 công thức', 'công thức rubik', 'công thức rubik 3x3', 'rubik biến thể', 'thử thách trốn thoát', 'tony tv', 'tony', 'lâm vlogs', 'lâm vlog', 'thử thách', 'kỷ lục rubik', 'thầy beo u40', 'diễn dler', 'có không giữ mất đừng tìm', 'co khong giu mat dung tim']",PT57S,Follow Nhã Bé Bắp tại: Instagram: https://www.instagram.com/nhabebap/ Tiktok: https://vt.tiktok.com/ZSJ2cyxKG/ Facebook: ...,16180111,631222,1712
Hp9Glwrku0Q,2021-05-08T12:30:05Z,UCuNfWyYw1Ws9yzev3k7N3Kg,Đi Ăn Với Bối Bối Và Cái Kết,Nhã Bé Bắp,"[""rubik's cube"", 'rubik', ""how to solve a rubik's cube"", 'review', 'reviews', 'đánh giá', ""how to solve a rubik's cube fast"", 'thông rubik', 'nhã bé bắp', 'rubik 1x1', 'rubik 10000x10000', 'rubik 3x3', 'thông rubik và nhã bé bắp', 'cột sống cuber', 'lớp rubik rất ổn', 'rubik 3x3 công thức', 'công thức rubik', 'công thức rubik 3x3', 'rubik biến thể', 'thử thách trốn thoát', 'tony tv', 'tony', 'lâm vlogs', 'lâm vlog', 'thử thách', 'kỷ lục rubik', 'thầy beo u40', 'diễn dler', 'có không giữ mất đừng tìm', 'co khong giu mat dung tim']",PT57S,"Không gian quán là ở Cà Ri Nhật Coco. Mình chỉ thực hiện video này mục đích giải trí, theo tính chất hài hước của kênh thôi     ...",16000255,507426,1290
VJRfsHNog8A,2021-12-16T05:34:36Z,UCuNfWyYw1Ws9yzev3k7N3Kg,Thế Giới Năm 2050 Belike || Nhã Be Bắp 😷,Nhã Bé Bắp,"[""rubik's cube"", 'rubik', ""how to solve a rubik's cube"", 'review', 'reviews', 'đánh giá', ""how to solve a rubik's cube fast"", 'thông rubik', 'nhã bé bắp', 'rubik 1x1', 'rubik 10000x10000', 'rubik 3x3', 'thông rubik và nhã bé bắp', 'cột sống cuber', 'lớp rubik rất ổn', 'rubik 3x3 công thức', 'công thức rubik', 'công thức rubik 3x3', 'rubik biến thể', 'thử thách trốn thoát', 'tony tv', 'tony', 'lâm vlogs', 'lâm vlog', 'thử thách', 'kỷ lục rubik', 'thầy beo u40', 'diễn dler', 'có không giữ mất đừng tìm', 'co khong giu mat dung tim']",PT57S,Follow Nhã Bé Bắp tại: Instagram: https://www.instagram.com/nhabebap/ Tiktok: https://vt.tiktok.com/ZSJ2cyxKG/ Facebook: ...,15559233,736496,3072
TEkObpf1p7g,2021-09-14T03:00:07Z,UCuNfWyYw1Ws9yzev3k7N3Kg,Cách Để Được Ăn Miễn Phí 🍔 || Nhã Bé Bắp,Nhã Bé Bắp,"[""rubik's cube"", 'rubik', ""how to solve a rubik's cube"", 'review', 'reviews', 'đánh giá', ""how to solve a rubik's cube fast"", 'thông rubik', 'nhã bé bắp', 'rubik 1x1', 'rubik 10000x10000', 'rubik 3x3', 'thông rubik và nhã bé bắp', 'cột sống cuber', 'lớp rubik rất ổn', 'rubik 3x3 công thức', 'công thức rubik', 'công thức rubik 3x3', 'rubik biến thể', 'thử thách trốn thoát', 'tony tv', 'tony', 'lâm vlogs', 'lâm vlog', 'thử thách', 'kỷ lục rubik', 'thầy beo u40', 'diễn dler', 'có không giữ mất đừng tìm', 'co khong giu mat dung tim']",PT57S,"Channel này sẽ là một góc điện ảnh nhỏ những chiếc video hài hước, giải trí ""chấn động bờ hồ"" của hot Tiktoker ✨Nhã Bé ...",14215313,750208,4144
e0IqtnVsOWY,2022-03-28T03:00:12Z,UCuNfWyYw1Ws9yzev3k7N3Kg,Điểm Danh Xưa &amp; Nay 📝 || Nhã Bé Bắp,Nhã Bé Bắp,"[""rubik's cube"", 'rubik', ""how to solve a rubik's cube"", 'review', 'reviews', 'đánh giá', ""how to solve a rubik's cube fast"", 'thông rubik', 'nhã bé bắp', 'rubik 1x1', 'rubik 10000x10000', 'rubik 3x3', 'thông rubik và nhã bé bắp', 'cột sống cuber', 'lớp rubik rất ổn', 'rubik 3x3 công thức', 'công thức rubik', 'công thức rubik 3x3', 'rubik biến thể', 'thử thách trốn thoát', 'tony tv', 'tony', 'lâm vlogs', 'lâm vlog', 'thử thách', 'kỷ lục rubik', 'thầy beo u40', 'diễn dler', 'có không giữ mất đừng tìm', 'co khong giu mat dung tim']",PT57S,Follow Nhã Bé Bắp tại: Instagram: https://www.instagram.com/nhabebap/ Tiktok: https://vt.tiktok.com/ZSJ2cyxKG/ Facebook: ...,14012764,927393,3237
yB6vqTTWUaY,2022-11-24T04:24:18Z,UCuNfWyYw1Ws9yzev3k7N3Kg,Mẹ tui &amp; Mẹ người ta kiểu...|| Nhã Bé Bắp,Nhã Bé Bắp,"[""rubik's cube"", 'rubik', ""how to solve a rubik's cube"", 'review', 'reviews', 'đánh giá', ""how to solve a rubik's cube fast"", 'thông rubik', 'nhã bé bắp', 'rubik 1x1', 'rubik 10000x10000', 'rubik 3x3', 'thông rubik và nhã bé bắp', 'cột sống cuber', 'lớp rubik rất ổn', 'rubik 3x3 công thức', 'công thức rubik', 'công thức rubik 3x3', 'rubik biến thể', 'thử thách trốn thoát', 'tony tv', 'tony', 'lâm vlogs', 'lâm vlog', 'thử thách', 'kỷ lục rubik', 'thầy beo u40', 'diễn dler', 'có không giữ mất đừng tìm', 'co khong giu mat dung tim']",PT57S,Mẹ tui & Mẹ người ta kiểu...|| Nhã Bé Bắp.,12929220,267762,218
yJIL19UAt5g,2022-04-26T05:07:26Z,UCuNfWyYw1Ws9yzev3k7N3Kg,Bạn Là Gì? || Nhã Bé Bắp,Nhã Bé Bắp,"[""rubik's cube"", 'rubik', ""how to solve a rubik's cube"", 'review', 'reviews', 'đánh giá', ""how to solve a rubik's cube fast"", 'thông rubik', 'nhã bé bắp', 'rubik 1x1', 'rubik 10000x10000', 'rubik 3x3', 'thông rubik và nhã bé bắp', 'cột sống cuber', 'lớp rubik rất ổn', 'rubik 3x3 công thức', 'công thức rubik', 'công thức rubik 3x3', 'rubik biến thể', 'thử thách trốn thoát', 'tony tv', 'tony', 'lâm vlogs', 'lâm vlog', 'thử thách', 'kỷ lục rubik', 'thầy beo u40', 'diễn dler', 'có không giữ mất đừng tìm', 'co khong giu mat dung tim']",PT57S,Follow Nhã Bé Bắp tại: Instagram: https://www.instagram.com/nhabebap/ Tiktok: https://vt.tiktok.com/ZSJ2cyxKG/ Facebook: ...,12817548,652040,1215
-9o-LXIzdVA,2022-08-18T12:16:37Z,UC0qTInmgyYnwWLeCUIde9Cw,"Mẹ Hương Hương nhiều cảm xúc, con muốn mẹ gọi con theo cảm xúc nào | Mẹ Hương Hương",Mẹ Hương Hương,"[""rubik's cube"", 'rubik', ""how to solve a rubik's cube"", 'review', 'reviews', 'đánh giá', ""how to solve a rubik's cube fast"", 'thông rubik', 'nhã bé bắp', 'rubik 1x1', 'rubik 10000x10000', 'rubik 3x3', 'thông rubik và nhã bé bắp', 'cột sống cuber', 'lớp rubik rất ổn', 'rubik 3x3 công thức', 'công thức rubik', 'công thức rubik 3x3', 'rubik biến thể', 'thử thách trốn thoát', 'tony tv', 'tony', 'lâm vlogs', 'lâm vlog', 'thử thách', 'kỷ lục rubik', 'thầy beo u40', 'diễn dler', 'có không giữ mất đừng tìm', 'co khong giu mat dung tim']",PT57S,,35751399,436127,1870
XKad351831M,2023-02-19T11:32:41Z,UC0qTInmgyYnwWLeCUIde9Cw,Dạy con về tác hại của chặt cây rừng: Thí nghiệm xói mòn đất | Mẹ Hương Hương,Mẹ Hương Hương,"[""rubik's cube"", 'rubik', ""how to solve a rubik's cube"", 'review', 'reviews', 'đánh giá', ""how to solve a rubik's cube fast"", 'thông rubik', 'nhã bé bắp', 'rubik 1x1', 'rubik 10000x10000', 'rubik 3x3', 'thông rubik và nhã bé bắp', 'cột sống cuber', 'lớp rubik rất ổn', 'rubik 3x3 công thức', 'công thức rubik', 'công thức rubik 3x3', 'rubik biến thể', 'thử thách trốn thoát', 'tony tv', 'tony', 'lâm vlogs', 'lâm vlog', 'thử thách', 'kỷ lục rubik', 'thầy beo u40', 'diễn dler', 'có không giữ mất đừng tìm', 'co khong giu mat dung tim']",PT57S,,26763670,310685,238
BGh1chhFkFw,2023-09-07T12:19:05Z,UC0qTInmgyYnwWLeCUIde9Cw,"Hành động nhỏ, yêu thương lớn | Mẹ Hương Hương",Mẹ Hương Hương,"[""rubik's cube"", 'rubik', ""how to solve a rubik's cube"", 'review', 'reviews', 'đánh giá', ""how to solve a rubik's cube fast"", 'thông rubik', 'nhã bé bắp', 'rubik 1x1', 'rubik 10000x10000', 'rubik 3x3', 'thông rubik và nhã bé bắp', 'cột sống cuber', 'lớp rubik rất ổn', 'rubik 3x3 công thức', 'công thức rubik', 'công thức rubik 3x3', 'rubik biến thể', 'thử thách trốn thoát', 'tony tv', 'tony', 'lâm vlogs', 'lâm vlog', 'thử thách', 'kỷ lục rubik', 'thầy beo u40', 'diễn dler', 'có không giữ mất đừng tìm', 'co khong giu mat dung tim']",PT57S,,23963777,413725,4733
Ehjer-WBWvI,2023-02-27T13:05:15Z,UC0qTInmgyYnwWLeCUIde9Cw,Công thức làm muối tôm Tây Ninh ngon nhanh chấm trái cây cùng mẹ Hương Hương #mehuonghuong,Mẹ Hương Hương,"[""rubik's cube"", 'rubik', ""how to solve a rubik's cube"", 'review', 'reviews', 'đánh giá', ""how to solve a rubik's cube fast"", 'thông rubik', 'nhã bé bắp', 'rubik 1x1', 'rubik 10000x10000', 'rubik 3x3', 'thông rubik và nhã bé bắp', 'cột sống cuber', 'lớp rubik rất ổn', 'rubik 3x3 công thức', 'công thức rubik', 'công thức rubik 3x3', 'rubik biến thể', 'thử thách trốn thoát', 'tony tv', 'tony', 'lâm vlogs', 'lâm vlog', 'thử thách', 'kỷ lục rubik', 'thầy beo u40', 'diễn dler', 'có không giữ mất đừng tìm', 'co khong giu mat dung tim']",PT57S,,21982635,392778,817
2UwzSEkQTtE,2023-03-03T11:59:35Z,UC0qTInmgyYnwWLeCUIde9Cw,Lần đầu tiên mẹ review chân gà ủ muối Việt Nam sản xuất có ngon như lời đồn?  #mehuonghuong,Mẹ Hương Hương,"[""rubik's cube"", 'rubik', ""how to solve a rubik's cube"", 'review', 'reviews', 'đánh giá', ""how to solve a rubik's cube fast"", 'thông rubik', 'nhã bé bắp', 'rubik 1x1', 'rubik 10000x10000', 'rubik 3x3', 'thông rubik và nhã bé bắp', 'cột sống cuber', 'lớp rubik rất ổn', 'rubik 3x3 công thức', 'công thức rubik', 'công thức rubik 3x3', 'rubik biến thể', 'thử thách trốn thoát', 'tony tv', 'tony', 'lâm vlogs', 'lâm vlog', 'thử thách', 'kỷ lục rubik', 'thầy beo u40', 'diễn dler', 'có không giữ mất đừng tìm', 'co khong giu mat dung tim']",PT57S,,20326703,392545,1424
83P96mC1GNw,2022-11-17T09:56:34Z,UC0qTInmgyYnwWLeCUIde9Cw,"Chỉ con gái cách cắt chả lụa, mẹ chồng nhà chồng cho 10 điểm.",Mẹ Hương Hương,"[""rubik's cube"", 'rubik', ""how to solve a rubik's cube"", 'review', 'reviews', 'đánh giá', ""how to solve a rubik's cube fast"", 'thông rubik', 'nhã bé bắp', 'rubik 1x1', 'rubik 10000x10000', 'rubik 3x3', 'thông rubik và nhã bé bắp', 'cột sống cuber', 'lớp rubik rất ổn', 'rubik 3x3 công thức', 'công thức rubik', 'công thức rubik 3x3', 'rubik biến thể', 'thử thách trốn thoát', 'tony tv', 'tony', 'lâm vlogs', 'lâm vlog', 'thử thách', 'kỷ lục rubik', 'thầy beo u40', 'diễn dler', 'có không giữ mất đừng tìm', 'co khong giu mat dung tim']",PT57S,Nhật ký Của Mẹ.,19730298,387518,415
gsCPGaI94jU,2023-03-21T11:35:22Z,UC0qTInmgyYnwWLeCUIde9Cw,Dạy con trẻ biết ăn uống bảo vệ sức khỏe từ nhỏ | Mẹ Hương Hương #mehuonghuong,Mẹ Hương Hương,"[""rubik's cube"", 'rubik', ""how to solve a rubik's cube"", 'review', 'reviews', 'đánh giá', ""how to solve a rubik's cube fast"", 'thông rubik', 'nhã bé bắp', 'rubik 1x1', 'rubik 10000x10000', 'rubik 3x3', 'thông rubik và nhã bé bắp', 'cột sống cuber', 'lớp rubik rất ổn', 'rubik 3x3 công thức', 'công thức rubik', 'công thức rubik 3x3', 'rubik biến thể', 'thử thách trốn thoát', 'tony tv', 'tony', 'lâm vlogs', 'lâm vlog', 'thử thách', 'kỷ lục rubik', 'thầy beo u40', 'diễn dler', 'có không giữ mất đừng tìm', 'co khong giu mat dung tim']",PT57S,,19387393,233468,392
6Akzazg_C_A,2022-08-07T12:58:31Z,UC0qTInmgyYnwWLeCUIde9Cw,Cách tháo nhẫn nhanh khi bị chật | Mẹ Hương Hương,Mẹ Hương Hương,"[""rubik's cube"", 'rubik', ""how to solve a rubik's cube"", 'review', 'reviews', 'đánh giá', ""how to solve a rubik's cube fast"", 'thông rubik', 'nhã bé bắp', 'rubik 1x1', 'rubik 10000x10000', 'rubik 3x3', 'thông rubik và nhã bé bắp', 'cột sống cuber', 'lớp rubik rất ổn', 'rubik 3x3 công thức', 'công thức rubik', 'công thức rubik 3x3', 'rubik biến thể', 'thử thách trốn thoát', 'tony tv', 'tony', 'lâm vlogs', 'lâm vlog', 'thử thách', 'kỷ lục rubik', 'thầy beo u40', 'diễn dler', 'có không giữ mất đừng tìm', 'co khong giu mat dung tim']",PT57S,,18725738,344990,1297
z2Vqq3brUnI,2023-05-21T03:30:17Z,UC0qTInmgyYnwWLeCUIde9Cw,"Cách làm gà rán không bột, không dầu | Mẹ Hương Hương",Mẹ Hương Hương,"[""rubik's cube"", 'rubik', ""how to solve a rubik's cube"", 'review', 'reviews', 'đánh giá', ""how to solve a rubik's cube fast"", 'thông rubik', 'nhã bé bắp', 'rubik 1x1', 'rubik 10000x10000', 'rubik 3x3', 'thông rubik và nhã bé bắp', 'cột sống cuber', 'lớp rubik rất ổn', 'rubik 3x3 công thức', 'công thức rubik', 'công thức rubik 3x3', 'rubik biến thể', 'thử thách trốn thoát', 'tony tv', 'tony', 'lâm vlogs', 'lâm vlog', 'thử thách', 'kỷ lục rubik', 'thầy beo u40', 'diễn dler', 'có không giữ mất đừng tìm', 'co khong giu mat dung tim']",PT57S,,18079421,315787,924
zZM-CvgpKX0,2022-10-26T12:01:24Z,UC0qTInmgyYnwWLeCUIde9Cw,Giải toán sao cho đúng nhanh? | Mẹ Hương Hương,Mẹ Hương Hương,"[""rubik's cube"", 'rubik', ""how to solve a rubik's cube"", 'review', 'reviews', 'đánh giá', ""how to solve a rubik's cube fast"", 'thông rubik', 'nhã bé bắp', 'rubik 1x1', 'rubik 10000x10000', 'rubik 3x3', 'thông rubik và nhã bé bắp', 'cột sống cuber', 'lớp rubik rất ổn', 'rubik 3x3 công thức', 'công thức rubik', 'công thức rubik 3x3', 'rubik biến thể', 'thử thách trốn thoát', 'tony tv', 'tony', 'lâm vlogs', 'lâm vlog', 'thử thách', 'kỷ lục rubik', 'thầy beo u40', 'diễn dler', 'có không giữ mất đừng tìm', 'co khong giu mat dung tim']",PT57S,Giúp Con Dâu được Chồng thương Mẹ Chồng quý ⬇️ Nhật ký Của Mẹ.,17714734,269566,3312
o1KlL4j5O-w,2023-10-28T14:45:11Z,UCh_zF2FsiCflCPgYDudtcqg,CHỊ ĐẸP ĐẠP GIÓ RẼ SÓNG 2023 | TẬP 1: CHỊ ĐẸP “CƯỠI GIÓ” TỚI ĐÂY!,YEAH1 SHOW,"['yeah1 show', 'chị đẹp 2023', 'yeah1 show chị đẹp 2023', 'chi dep 2023', 'chị đẹp đạp gió rẽ sóng', 'chị đẹp đạp gió', 'đạp gió 2023', 'đạp gió rẽ sóng', 'đạp gió rẽ sóng 2023', 'đạp gió rẽ sóng bản việt', 'chị đẹp đạp gió rẽ sóng 2023', 'chị đẹp', 'bình minh đầy nắng', 'gió lên rồi sóng lên rồi', 'tập 1 chị đẹp', 'chị đẹp tập 1', 'Chị Đẹp Đạp Gió Rẽ Sóng Tập 1', 'chị đẹp đạp gió rẽ sóng tập 1', 'tập 1 chị đẹp đạp gió rẽ sóng', 'diệu nhi', 'lan ngọc', 'lệ quyên', 'mỹ linh', 'hồng nhung', 'huyền baby', 'diệp lâm anh']",PT2H12M20S,CHỊ ĐẸP ĐẠP GIÓ RẼ SÓNG 2023 | TẬP 1: CHỊ ĐẸP “CƯỠI GIÓ” TỚI ĐÂY! 30 nữ nghệ sĩ ghi danh tham gia chương trình Chị ...,5054164,55160,10034
lvq1qcPhQms,2023-11-04T14:45:13Z,UCh_zF2FsiCflCPgYDudtcqg,"CHỊ ĐẸP ĐẠP GIÓ RẼ SÓNG 2023 | TẬP 2: ĐIỂM SỐ LỘ DIỆN, CHỊ ĐẸP NÀO SẼ LÀ NGƯỜI “NẮM QUYỀN”?",YEAH1 SHOW,"['yeah1 show', 'chị đẹp 2023', 'yeah1 show chị đẹp 2023', 'chi dep 2023', 'chị đẹp đạp gió rẽ sóng', 'chị đẹp đạp gió', 'đạp gió 2023', 'đạp gió rẽ sóng', 'đạp gió rẽ sóng 2023', 'đạp gió rẽ sóng bản việt', 'chị đẹp đạp gió rẽ sóng 2023', 'chị đẹp', 'tập 2 chị đẹp', 'chị đẹp tập 2', 'Chị Đẹp Đạp Gió Rẽ Sóng Tập 2', 'chị đẹp đạp gió rẽ sóng tập 2', 'tập 2 chị đẹp đạp gió rẽ sóng', 'diệu nhi', 'lan ngọc', 'mỹ linh', 'hồng nhung', 'huyền baby', 'diệp lâm anh', 'thu phương', 'uyên linh', 'thái trinh', 'hương ly cover']",PT1H44M31S,"CHỊ ĐẸP ĐẠP GIÓ RẼ SÓNG 2023 | TẬP 2: ĐIỂM SỐ LỘ DIỆN, CHỊ ĐẸP NÀO SẼ LÀ NGƯỜI “NẮM QUYỀN”? Kết thúc tập 1, Chị ...",2924736,38394,10180
QtNJYcJCp18,2023-11-11T14:45:13Z,UCh_zF2FsiCflCPgYDudtcqg,"CHỊ ĐẸP ĐẠP GIÓ RẼ SÓNG 2023 | TẬP 3: CHỊ ĐẸP LẬP NHÓM, “THỬ” THÔI KHÔNG “THÁCH”?",YEAH1 SHOW,"['yeah1 show', 'chị đẹp 2023', 'yeah1 show chị đẹp 2023', 'chi dep 2023', 'chị đẹp đạp gió rẽ sóng', 'chị đẹp đạp gió', 'đạp gió 2023', 'đạp gió rẽ sóng', 'đạp gió rẽ sóng 2023', 'đạp gió rẽ sóng bản việt', 'chị đẹp đạp gió rẽ sóng 2023', 'chị đẹp', 'tập 3 chị đẹp', 'chị đẹp tập 3', 'Chị Đẹp Đạp Gió Rẽ Sóng Tập 3', 'chị đẹp đạp gió rẽ sóng tập 3', 'tập 3 chị đẹp đạp gió rẽ sóng', 'diệu nhi', 'lan ngọc', 'mỹ linh', 'lưu hương giang', 'huyền baby', 'uyên linh', 'bảo anh', 'nguyên hà', 'khổng tú quỳnh', 'chị đẹp lập nhóm']",PT1H53M51S,"CHỊ ĐẸP ĐẠP GIÓ RẼ SÓNG 2023 | TẬP 3: CHỊ ĐẸP LẬP NHÓM, “THỬ” THÔI KHÔNG “THÁCH”? Trong tập 3, 11 Chị Đẹp không ...",2365869,37547,8477
6l9VFs1UEEw,2020-08-19T13:00:12Z,UCh_zF2FsiCflCPgYDudtcqg,Ricky Star nhớ ngay HIT Karik nhưng suýt quên Binz tại thử thách 100 bài HIT | Yeah1 Show,YEAH1 SHOW,"['Yeah1.com', 'Yeah1News', 'yeah1 show', 'yeah1news', 'yeah1 news Ricky Star', '100 song challenge Ricky Star', '100 songs in 5 minutes', 'thử thách nè', 'thử thách nè yeah1', 'thử thách 100 bài hát', 'yeah show Ricky Star', 'Yeah1 Show', 'Ricky Star yeah1 spotlight', '100 songs challenge', '100 bài hát Ricky Star', '100 bài hit yeah1 show', '100 bài hit', '100 bài hát', 'Ricky Star', 'Ricky OTD', 'ricky star', 'Ricky Star yeah1 show', 'Yeah1 Spotlight', 'rap việt', 'ricky otd', 'ricky star bắc kim thang', 'ricky star rap việt']",PT9M54S,"Ricky Star nhớ ngay HIT Karik nhưng suýt quên Binz tại thử thách 100 bài HIT | Yeah1 Show Nhấn vào đây, để xem ngay tin ...",1984816,28377,643
73e5K_lCbHI,2023-10-19T12:10:11Z,UCh_zF2FsiCflCPgYDudtcqg,Nơi Bình Minh Đầy Nắng | MV Ca Khúc Chủ Đề: &quot;Chị Đẹp Đạp Gió Rẽ Sóng 2023&quot;,YEAH1 SHOW,"['yeah1 show', 'chị đẹp 2023', 'yeah1 show chị đẹp 2023', 'chi dep 2023', 'chị đẹp đạp gió rẽ sóng', 'chị đẹp đạp gió', 'đạp gió 2023', 'đạp gió rẽ sóng', 'đạp gió rẽ sóng 2023', 'đạp gió rẽ sóng bản việt', 'Ninh Dương Lan Ngọc', 'Hà Kino', 'Nơi Bình Minh Đầy Nắng', 'Bài Hát Chủ Đề Chị Đẹp Đạp Gió Rẽ Sóng 2023', 'chị đẹp đạp gió rẽ sóng 2023', 'chị đẹp', 'MV Ca Khúc Chủ Đề', 'nơi bình minh đầy nắng mv', 'bình minh đầy nắng', 'nơi bình minh', 'đầy nắng', 'gió lên rồi sóng lên rồi', 'gió lên rồi', 'sóng lên rồi']",PT5M18S,"Nơi Bình Minh Đầy Nắng | MV Ca Khúc Chủ Đề: ""Chị Đẹp Đạp Gió Rẽ Sóng 2023"" © Một sản phẩm của STV PRODUCTION x ...",2075099,38331,5224
fjkI1sbOpyU,2020-12-29T08:54:48Z,UCh_zF2FsiCflCPgYDudtcqg,Leo và Trúc Anh song ca &quot;Ê! Nhỏ lớp trưởng&quot; bằng tiếng Huế  | Giờ SAO Ngủ? #4,YEAH1 SHOW,"['Yeah1.com', 'Yeah1News', 'yeah1 show', 'giờ sao ngủ', 'yeah1 show giờ sao ngủ', 'leo zero 9', 'nicky monstar', 'trúc anh', 'leo zero9', 'yeah1 show leo zero9', 'nicky yeah1 show', 'leo ê nhỏ lớp trưởng', 'gameshow mới', 'gio sao ngu', 'giờ sao ngủ?', 'game show', 'nicky giờ sao ngủ', 'giờ sao ngủ leo', 'nhỏ lớp trưởng trúc anh', 'trúc anh leo', 'nhỏ lớp trưởng', 'leo tái ngộ nhỏ lớp trưởng trúc anh', 'ê nhỏ lớp trưởng 2', 'leo tuấn anh', 'leo zero9 và trúc anh']",PT2M26S,"Leo và Trúc Anh lần đầu cùng nhau thể hiện HIT ""Ê! Nhỏ lớp trưởng"" bằng tiếng Huế | Giờ SAO Ngủ? #4 Nhấn vào đây, để xem ...",1548599,24017,513
PcVmGjmAqc8,2022-09-13T12:00:28Z,UCh_zF2FsiCflCPgYDudtcqg,Diệu Nhi Khen Harry Lu Đẹp Trai Trước Mặt Chồng?? | Yeah1 Show #shorts,YEAH1 SHOW,"['Yeah1.com', 'Yeah1News', 'tintuc', 'yeah1', 'nhạc hit', 'yeah1 show', 'gameshow mới', 'trend tiktok', 'yeah1news', 'iam yeah1', 'iam yeah1 show', 'i am', 'thử thách 100 bài hát', 'vlog', 'vlogger', 'Yeah1 Show Shorts', 'shorts', 'diệu nhi', 'diệu nhi và anh tú', 'anh tú diệu nhi', 'anh tú atus', 'diệu nhi anh tú mới nhất', 'diệu nhi anh tú kết hôn', 'diệu nhi anh tú hôn nhau', 'Diệu Nhi Khen Harry Lu Đẹp Trai Trước Mặt Chồng']",PT25S,"Diệu Nhi Khen Harry Lu Đẹp Trai Trước Mặt Chồng?? | Yeah1 Show #shorts Nhấn vào đây, để xem ngay tin HOT mỗi ngày ...",1458921,24492,129
5dBpPMCHQSU,2020-04-13T13:45:12Z,UCh_zF2FsiCflCPgYDudtcqg,Han Sara bắn rap Hit BlackPink chuẩn không cần chỉnh | Finish The Lyrics Challenge | Yeah1 Show,YEAH1 SHOW,"['Yeah1.com', 'Yeah1News', 'Finish The Lyrics Challenge', 'han sara', 'tùng maru', 'thử thách nè', 'Han sara', 'Ở nhà? có SAO? Han sara', 'yeah1news Han sara', '100 song challenge', 'thử thách 100 bài hát', 'Yeah1 Show', '100 song', 'Yeah1 Show han sara và tùng maru', 'yeah1 news tùng maru', 'Yeah1 Show tùng maru', 'yeah1 news han sara', 'yeah1 news han sara tùng maru', 'yeah1news han sara tùng maru', 'Ở nhà? có SAO? tùng maru', 'Ở nhà? có SAO?', 'yeah1 news', 'han sara tùng maru', 'han sara và tùng maru', 'uni5 tùng maru']",PT9M58S,Xem fullshow tại: https://bit.ly/ONhaCoSao-HanSara_TungMaru Han Sara bắn rap Hit BlackPink chuẩn không cần chỉnh | Finish ...,1425775,28069,906
